LowCC,VeryHighRC,HighMedDC,fewAuth,lowJR,New,astro-ph.EP,astro-ph.IM,physics.pop-ph,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowMedJR,New,astro-ph.GA,astro-ph.HE,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowJR,New,astro-ph.EP,,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,New,astro-ph.EP,astro-ph.SR,,,,
LowCC,LowRC,LowMedDC,fewAuth,lowMedJR,New,astro-ph.GA,,,,,
HighCC,LowMedRC,LowMedDC,thousandsAuths,lowMedJR,Old,gr-qc,astro-ph.HE,,,,
HighMedCC,LowMedRC,LowMedDC,hundredsAuths,lowJR,VeryOld,astro-ph.IM,,,,,
HighMedCC,HighMedRC,HighDC,fewAuth,highMedJR,VeryOld,astro-ph.GA,astro-ph.EP,astro-ph.SR,,,
HighMedCC,LowMedRC,LowMedDC,thousandsAuths,lowMedJR,Newish,astro-ph.HE,gr-qc,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,Newish,astro-ph.GA,astro-ph.CO,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,New,astro-ph.SR,,,,,
LowCC,LowMedRC,HighMedDC,tensAuths,lowJR,Newish,astro-ph.GA,astro-ph.CO,,,,
LowMedCC,LowMedRC,HighMedDC,thousandsAuths,highJR,Newish,astro-ph.HE,hep-ex,,,,
LowCC,LowMedRC,HighMedDC,tensAuths,lowMedJR,New,astro-ph.GA,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,Newish,astro-ph.GA,,,,,
HighMedCC,HighMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.GA,astro-ph.CO,astro-ph.IM,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,Old,astro-ph.GA,,,,,
HighMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.CO,astro-ph.IM,,,,
HighMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,Old,astro-ph.GA,,,,,
HighMedCC,HighMedRC,VeryHighDC,tensAuths,lowJR,VeryOld,astro-ph.GA,,,,,
HighMedCC,HighMedRC,HighDC,fewAuth,highMedJR,VeryOld,astro-ph.CO,,,,,
LowMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,New,astro-ph.IM,,,,,
LowMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,New,astro-ph.GA,astro-ph.SR,,,,
LowCC,LowMedRC,LowMedDC,hundredsAuths,lowMedJR,New,astro-ph.GA,,,,,
LowMedCC,LowMedRC,LowMedDC,fewAuth,lowJR,Newish,astro-ph.IM,,,,,
HighMedCC,LowMedRC,LowMedDC,hundredsAuths,lowJR,New,astro-ph.CO,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,highMedJR,Newish,astro-ph.GA,,,,,
LowMedCC,LowMedRC,LowMedDC,tensAuths,lowJR,Newish,astro-ph.IM,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,Newish,astro-ph.GA,astro-ph.CO,astro-ph.HE,,,
HighMedCC,LowMedRC,LowMedDC,thousandsAuths,lowMedJR,Newish,astro-ph.HE,gr-qc,,,,
HighMedCC,HighMedRC,VeryHighDC,tensAuths,lowMedJR,Old,astro-ph.GA,astro-ph.CO,,,,
HighMedCC,HighMedRC,HighDC,tensAuths,lowJR,Old,astro-ph.CO,astro-ph.GA,,,,
LowMedCC,HighMedRC,HighMedDC,fewAuth,highMedJR,Old,astro-ph.GA,astro-ph.CO,astro-ph.HE,,,
HighCC,LowRC,LowDC,fewAuth,lowMedJR,Old,gr-qc,astro-ph.CO,hep-th,,,
HighMedCC,LowMedRC,HighMedDC,hundredsAuths,lowMedJR,Newish,astro-ph.GA,astro-ph.HE,gr-qc,,,
HighMedCC,LowMedRC,LowMedDC,hundredsAuths,lowMedJR,Newish,astro-ph.GA,astro-ph.HE,gr-qc,,,
LowCC,LowMedRC,HighMedDC,tensAuths,lowJR,Newish,astro-ph.GA,,,,,
HighMedCC,LowMedRC,LowMedDC,hundredsAuths,lowJR,Newish,astro-ph.CO,,,,,
HighMedCC,HighMedRC,VeryHighDC,fewAuth,lowJR,VeryOld,astro-ph.GA,,,,,
HighMedCC,HighMedRC,HighMedDC,hundredsAuths,lowJR,VeryOld,astro-ph.EP,,,,,
LowMedCC,HighMedRC,VeryHighDC,fewAuth,lowJR,VeryOld,astro-ph.IM,math.ST,,,,
HighMedCC,HighMedRC,VeryHighDC,tensAuths,lowJR,VeryOld,astro-ph.GA,,,,,
HighMedCC,HighMedRC,HighMedDC,hundredsAuths,lowJR,VeryOld,astro-ph.CO,,,,,
HighMedCC,HighMedRC,HighMedDC,hundredsAuths,lowMedJR,Old,astro-ph.HE,,,,,
HighMedCC,HighMedRC,VeryHighDC,fewAuth,lowJR,VeryOld,astro-ph.CO,,,,,
HighMedCC,LowMedRC,LowMedDC,fewAuth,lowJR,VeryOld,astro-ph.HE,astro-ph.CO,,,,
HighMedCC,HighMedRC,HighDC,tensAuths,lowJR,VeryOld,astro-ph.CO,,,,,
HighMedCC,HighMedRC,VeryHighDC,fewAuth,lowJR,VeryOld,astro-ph.CO,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowMedJR,VeryOld,astro-ph.GA,,,,,
HighMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,Old,astro-ph.CO,astro-ph.GA,astro-ph.IM,physics.comp-ph,physics.flu-dyn,
LowCC,HighMedRC,HighMedDC,fewAuth,lowJR,Old,astro-ph.EP,,,,,
LowCC,LowMedRC,HighMedDC,tensAuths,lowJR,Old,astro-ph.EP,astro-ph.SR,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,highMedJR,Old,astro-ph.GA,,,,,
HighMedCC,LowMedRC,HighMedDC,fewAuth,highMedJR,Old,astro-ph.HE,gr-qc,nucl-th,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,HighMedDC,fewAuth,lowJR,New,astro-ph.SR,astro-ph.GA,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowMedJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,hundredsAuths,lowJR,New,astro-ph.IM,astro-ph.HE,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,hundredsAuths,lowJR,New,astro-ph.IM,astro-ph.CO,astro-ph.EP,astro-ph.GA,astro-ph.SR,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,astro-ph.CO,astro-ph.IM,,,
LowCC,LowRC,LowMedDC,hundredsAuths,lowMedJR,New,astro-ph.HE,astro-ph.CO,gr-qc,,,
LowCC,LowMedRC,LowMedDC,tensAuths,veryHighJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,veryHighJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,hundredsAuths,lowMedJR,New,astro-ph.EP,astro-ph.SR,,,,
LowCC,LowRC,LowMedDC,hundredsAuths,lowMedJR,New,astro-ph.CO,,,,,
LowCC,LowMedRC,LowMedDC,hundredsAuths,lowMedJR,New,astro-ph.EP,astro-ph.IM,astro-ph.SR,,,
LowCC,LowMedRC,LowMedDC,hundredsAuths,lowJR,New,astro-ph.IM,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,thousandsAuths,lowJR,New,astro-ph.IM,,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.GA,astro-ph.HE,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,thousandsAuths,lowMedJR,New,astro-ph.HE,gr-qc,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.SR,astro-ph.EP,astro-ph.HE,astro-ph.IM,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,veryHighJR,New,astro-ph.EP,astro-ph.IM,astro-ph.SR,,,
LowCC,LowRC,LowDC,tensAuths,lowMedJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,HighMedDC,fewAuth,lowJR,New,astro-ph.SR,astro-ph.EP,,,,
LowCC,LowRC,LowDC,fewAuth,lowMedJR,New,astro-ph.GA,astro-ph.SR,,,,
HighMedCC,HighMedRC,HighMedDC,tensAuths,lowJR,VeryOld,astro-ph.CO,,,,,
HighMedCC,HighMedRC,VeryHighDC,fewAuth,lowJR,VeryOld,astro-ph.CO,,,,,
HighMedCC,HighMedRC,VeryHighDC,fewAuth,highMedJR,VeryOld,astro-ph.GA,astro-ph.CO,,,,
HighMedCC,LowRC,LowDC,fewAuth,lowJR,VeryOld,hep-th,astro-ph.CO,gr-qc,hep-ph,,
HighMedCC,LowRC,LowDC,fewAuth,lowJR,VeryOld,astro-ph.CO,,,,,
HighMedCC,HighMedRC,VeryHighDC,tensAuths,veryHighJR,VeryOld,astro-ph.CO,,,,,
HighMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.CO,,,,,
HighMedCC,HighMedRC,HighMedDC,fewAuth,lowMedJR,VeryOld,astro-ph.IM,astro-ph.CO,,,,
LowMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,Newish,astro-ph.GA,gr-qc,physics.class-ph,,,
LowCC,LowMedRC,LowMedDC,fewAuth,highMedJR,New,astro-ph.HE,,,,,
HighMedCC,LowMedRC,LowMedDC,fewAuth,lowJR,Newish,astro-ph.CO,,,,,
LowMedCC,LowMedRC,LowMedDC,fewAuth,veryHighJR,Newish,astro-ph.HE,,,,,
HighMedCC,HighMedRC,HighMedDC,fewAuth,veryHighJR,VeryOld,astro-ph.CO,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,veryHighJR,New,astro-ph.HE,,,,,
LowMedCC,LowMedRC,LowMedDC,tensAuths,lowJR,New,astro-ph.IM,,,,,
LowMedCC,LowMedRC,LowMedDC,tensAuths,lowJR,New,astro-ph.CO,,,,,
LowMedCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.IM,astro-ph.GA,astro-ph.HE,astro-ph.SR,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,Old,astro-ph.SR,astro-ph.GA,,,,
HighMedCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,Newish,astro-ph.HE,,,,,
HighMedCC,LowMedRC,LowMedDC,tensAuths,lowJR,Newish,astro-ph.CO,astro-ph.GA,,,,
HighMedCC,LowMedRC,HighMedDC,hundredsAuths,lowJR,Newish,astro-ph.IM,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,highMedJR,Newish,astro-ph.GA,astro-ph.CO,,,,
HighMedCC,LowMedRC,LowMedDC,fewAuth,lowJR,Old,astro-ph.CO,astro-ph.GA,hep-ph,hep-th,,
HighMedCC,LowMedRC,LowMedDC,tensAuths,lowJR,Old,astro-ph.CO,gr-qc,hep-ph,hep-th,,
LowCC,LowMedRC,HighMedDC,fewAuth,lowJR,Newish,astro-ph.SR,,,,,
HighMedCC,LowRC,LowDC,hundredsAuths,lowMedJR,Newish,astro-ph.CO,astro-ph.IM,hep-ex,hep-ph,physics.ins-det,
LowMedCC,LowMedRC,LowMedDC,fewAuth,lowJR,Newish,astro-ph.GA,astro-ph.IM,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,highMedJR,Newish,astro-ph.GA,astro-ph.SR,,,,
LowCC,LowMedRC,HighMedDC,fewAuth,highMedJR,Newish,astro-ph.GA,astro-ph.CO,,,,
LowCC,LowMedRC,HighMedDC,tensAuths,lowJR,Newish,astro-ph.IM,astro-ph.EP,astro-ph.GA,astro-ph.HE,astro-ph.SR,
HighMedCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,Newish,astro-ph.HE,astro-ph.SR,nucl-th,,,
HighMedCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,Newish,astro-ph.HE,nucl-th,,,,
LowMedCC,LowMedRC,LowMedDC,fewAuth,lowJR,Old,astro-ph.GA,,,,,
HighMedCC,LowMedRC,LowMedDC,thousandsAuths,lowMedJR,Old,gr-qc,astro-ph.HE,,,,
LowMedCC,HighMedRC,HighMedDC,tensAuths,highMedJR,VeryOld,astro-ph.HE,astro-ph.SR,,,,
LowMedCC,LowMedRC,LowMedDC,fewAuth,lowJR,Old,astro-ph.EP,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,Old,astro-ph.GA,,,,,
LowMedCC,HighMedRC,VeryHighDC,fewAuth,lowJR,VeryOld,astro-ph.IM,physics.data-an,,,,
HighMedCC,HighMedRC,VeryHighDC,fewAuth,lowMedJR,VeryOld,astro-ph.CO,,,,,
HighMedCC,LowRC,LowDC,fewAuth,lowJR,VeryOld,gr-qc,astro-ph.CO,hep-th,,,
HighMedCC,LowRC,LowDC,fewAuth,lowJR,VeryOld,gr-qc,astro-ph.CO,hep-th,,,
HighMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,VeryOld,astro-ph.IM,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,highMedJR,VeryOld,astro-ph.SR,astro-ph.HE,,,,
HighMedCC,HighMedRC,VeryHighDC,fewAuth,highJR,VeryOld,astro-ph.GA,,,,,
LowMedCC,HighMedRC,VeryHighDC,tensAuths,veryHighJR,Old,astro-ph.EP,,,,,
LowMedCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,Newish,astro-ph.IM,astro-ph.HE,gr-qc,,,
LowCC,LowMedRC,HighMedDC,fewAuth,highMedJR,Newish,astro-ph.GA,,,,,
LowMedCC,LowMedRC,LowMedDC,fewAuth,highJR,New,astro-ph.HE,nucl-ex,nucl-th,,,
LowCC,LowRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.GA,astro-ph.CO,,,,
LowCC,LowMedRC,LowMedDC,hundredsAuths,lowJR,New,astro-ph.SR,astro-ph.EP,astro-ph.GA,astro-ph.IM,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.EP,astro-ph.SR,,,,
LowCC,LowRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowJR,New,astro-ph.EP,astro-ph.SR,,,,
LowCC,LowRC,LowMedDC,fewAuth,lowMedJR,New,astro-ph.GA,astro-ph.CO,astro-ph.HE,,,
LowCC,LowRC,LowMedDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowMedJR,New,astro-ph.CO,astro-ph.GA,,,,
LowCC,LowRC,LowDC,tensAuths,lowMedJR,New,astro-ph.EP,,,,,
LowCC,LowRC,LowDC,tensAuths,highJR,New,astro-ph.HE,gr-qc,nucl-th,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,astro-ph.IM,,,,
LowCC,LowRC,LowMedDC,tensAuths,veryHighJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,fewAuth,lowMedJR,New,astro-ph.SR,astro-ph.GA,astro-ph.HE,,,
LowMedCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.HE,astro-ph.CO,astro-ph.GA,astro-ph.SR,gr-qc,
LowCC,LowMedRC,LowMedDC,hundredsAuths,lowMedJR,New,astro-ph.EP,,,,,
LowCC,LowMedRC,LowMedDC,hundredsAuths,veryHighJR,New,astro-ph.EP,,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowJR,New,astro-ph.EP,astro-ph.SR,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,veryHighJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,tensAuths,veryHighJR,New,astro-ph.HE,astro-ph.CO,astro-ph.GA,,,
LowCC,LowRC,LowDC,tensAuths,veryHighJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,hundredsAuths,lowJR,New,astro-ph.GA,astro-ph.SR,,,,
LowCC,LowRC,LowMedDC,fewAuth,highMedJR,New,astro-ph.SR,,,,,
LowCC,LowRC,LowDC,fewAuth,lowJR,New,astro-ph.GA,astro-ph.CO,,,,
LowMedCC,LowRC,LowDC,tensAuths,lowMedJR,New,astro-ph.HE,astro-ph.CO,astro-ph.GA,gr-qc,,
LowCC,LowRC,LowMedDC,tensAuths,veryHighJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,hundredsAuths,lowMedJR,New,astro-ph.HE,astro-ph.GA,astro-ph.IM,,,
LowCC,LowRC,LowMedDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.SR,astro-ph.GA,,,,
LowCC,LowRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,tensAuths,lowMedJR,New,astro-ph.EP,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowJR,New,astro-ph.SR,astro-ph.GA,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,fewAuth,lowMedJR,New,astro-ph.GA,astro-ph.CO,,,,
LowCC,LowRC,LowMedDC,fewAuth,highMedJR,New,astro-ph.SR,astro-ph.GA,astro-ph.HE,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,hundredsAuths,lowJR,New,astro-ph.HE,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.GA,astro-ph.CO,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowJR,New,astro-ph.EP,astro-ph.SR,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,highMedJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,tensAuths,lowMedJR,New,astro-ph.SR,astro-ph.HE,,,,
LowMedCC,LowRC,LowMedDC,hundredsAuths,lowMedJR,New,astro-ph.HE,astro-ph.CO,gr-qc,hep-ph,,
LowMedCC,LowMedRC,HighMedDC,tensAuths,lowMedJR,Old,astro-ph.HE,astro-ph.CO,astro-ph.GA,,,
HighMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,VeryOld,astro-ph.CO,,,,,
HighMedCC,LowMedRC,LowMedDC,hundredsAuths,lowJR,VeryOld,astro-ph.CO,,,,,
LowCC,LowMedRC,LowDC,fewAuth,lowJR,Newish,astro-ph.SR,astro-ph.GA,,,,
HighMedCC,HighMedRC,HighMedDC,hundredsAuths,lowMedJR,VeryOld,astro-ph.IM,astro-ph.CO,,,,
HighMedCC,HighMedRC,HighMedDC,tensAuths,lowJR,VeryOld,astro-ph.CO,,,,,
HighMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.HE,astro-ph.CO,,,,
LowMedCC,LowMedRC,VeryHighDC,tensAuths,lowJR,VeryOld,astro-ph.CO,,,,,
HighMedCC,HighMedRC,VeryHighDC,fewAuth,lowJR,VeryOld,astro-ph.CO,,,,,
LowMedCC,HighMedRC,VeryHighDC,hundredsAuths,lowJR,VeryOld,astro-ph.CO,,,,,
HighMedCC,HighMedRC,VeryHighDC,fewAuth,highMedJR,VeryOld,astro-ph.CO,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,highMedJR,VeryOld,astro-ph.CO,,,,,
HighMedCC,HighMedRC,HighMedDC,hundredsAuths,lowMedJR,VeryOld,astro-ph.HE,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,Old,astro-ph.GA,astro-ph.CO,,,,
LowMedCC,LowMedRC,HighMedDC,tensAuths,lowMedJR,Newish,astro-ph.EP,astro-ph.GA,astro-ph.SR,,,
LowCC,LowMedRC,HighMedDC,fewAuth,highMedJR,Newish,astro-ph.GA,,,,,
LowMedCC,LowMedRC,LowMedDC,tensAuths,veryHighJR,Newish,astro-ph.HE,,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowMedJR,New,astro-ph.EP,,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,VeryOld,astro-ph.EP,,,,,
HighMedCC,LowRC,LowMedDC,fewAuth,lowJR,Old,astro-ph.CO,,,,,
LowMedCC,LowMedRC,VeryHighDC,fewAuth,lowJR,VeryOld,astro-ph.CO,,,,,
HighMedCC,LowMedRC,HighMedDC,fewAuth,highMedJR,VeryOld,astro-ph.HE,,,,,
LowMedCC,LowMedRC,LowMedDC,fewAuth,lowMedJR,New,astro-ph.CO,gr-qc,hep-ph,hep-th,,
LowCC,LowMedRC,LowMedDC,hundredsAuths,lowJR,New,astro-ph.SR,astro-ph.GA,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.SR,,,,,
LowCC,LowMedRC,LowMedDC,hundredsAuths,lowJR,New,astro-ph.GA,astro-ph.CO,astro-ph.HE,astro-ph.IM,,
LowCC,LowMedRC,LowMedDC,fewAuth,highJR,New,astro-ph.EP,,,,,
LowMedCC,LowMedRC,LowMedDC,tensAuths,lowJR,New,astro-ph.IM,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowJR,New,astro-ph.EP,,,,,
LowMedCC,LowMedRC,LowMedDC,tensAuths,lowJR,Newish,astro-ph.IM,astro-ph.GA,astro-ph.HE,,,
LowCC,LowMedRC,HighMedDC,fewAuth,lowMedJR,Newish,astro-ph.IM,physics.data-an,stat.CO,,,
LowCC,LowMedRC,HighMedDC,fewAuth,highMedJR,Newish,astro-ph.GA,,,,,
LowMedCC,LowMedRC,LowMedDC,fewAuth,veryHighJR,Old,astro-ph.HE,,,,,
LowMedCC,HighMedRC,HighMedDC,tensAuths,veryHighJR,Old,astro-ph.EP,,,,,
LowMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,Old,astro-ph.SR,astro-ph.GA,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,highMedJR,Newish,astro-ph.SR,astro-ph.GA,,,,
LowMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,Newish,astro-ph.GA,,,,,
HighMedCC,LowMedRC,LowMedDC,fewAuth,lowJR,Newish,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowMedJR,Newish,astro-ph.SR,astro-ph.GA,,,,
LowCC,LowMedRC,HighMedDC,fewAuth,highMedJR,Newish,astro-ph.EP,astro-ph.SR,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,Newish,astro-ph.SR,astro-ph.GA,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,highMedJR,Old,astro-ph.GA,,,,,
HighMedCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,Old,astro-ph.HE,,,,,
HighMedCC,LowMedRC,LowMedDC,hundredsAuths,lowJR,Newish,astro-ph.CO,,,,,
HighMedCC,LowMedRC,LowMedDC,thousandsAuths,highMedJR,Newish,gr-qc,astro-ph.HE,,,,
LowCC,LowMedRC,LowMedDC,hundredsAuths,lowJR,Newish,astro-ph.HE,,,,,
LowMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,Newish,astro-ph.EP,astro-ph.SR,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,highMedJR,Newish,astro-ph.EP,,,,,
LowMedCC,LowMedRC,HighMedDC,hundredsAuths,lowJR,Newish,astro-ph.EP,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,highMedJR,VeryOld,astro-ph.SR,,,,,
HighMedCC,HighMedRC,VeryHighDC,tensAuths,lowMedJR,VeryOld,astro-ph.EP,,,,,
LowMedCC,HighMedRC,VeryHighDC,tensAuths,lowJR,VeryOld,astro-ph.CO,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowMedJR,Old,astro-ph.HE,,,,,
LowMedCC,HighMedRC,VeryHighDC,tensAuths,lowMedJR,VeryOld,astro-ph.GA,astro-ph.CO,,,,
HighMedCC,HighMedRC,VeryHighDC,fewAuth,lowJR,VeryOld,astro-ph.CO,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.SR,,,,,
HighMedCC,HighMedRC,HighMedDC,tensAuths,lowMedJR,VeryOld,astro-ph.CO,gr-qc,hep-ph,hep-th,,
LowMedCC,HighMedRC,VeryHighDC,tensAuths,lowJR,VeryOld,astro-ph.GA,astro-ph.CO,,,,
HighMedCC,HighMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.CO,astro-ph.GA,,,,
LowMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,VeryOld,astro-ph.CO,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.GA,astro-ph.CO,,,,
HighMedCC,HighMedRC,HighMedDC,hundredsAuths,lowMedJR,VeryOld,astro-ph.IM,,,,,
